IDCNTRY,IDPOP,IDGRADER,IDGRADE,IDSCHOOL,IDTEACH,IDLINK,IDTEALIN,ITLANG_TQ,LCID_TQ,ISDUMMY,ATBG01,ATBG02,ATBG03,ATBG04,ATBG05AA,ATBG05AB,ATBG05AC,ATBG05AD,ATBG05BA,ATBG05BB,ATBG05BC,ATBG05BD,ATBG05BE,ATBG05BF,ATBG05BG,ATBG05BH,ATBG05BI,ATBG05BJ,ATBG05BK,ATBG06,ATBG07AA,ATBG07BA,ATBG07AB,ATBG07BB,ATBG07AC,ATBG07BC,ATBG07AD,ATBG07BD,ATBG07AE,ATBG07BE,ATBG07AF,ATBG07BF,ATBG07AG,ATBG07BG,ATBG08A,ATBG08B,ATBG08C,ATBG08D,ATBG08E,ATBG09A,ATBG09B,ATBG09C,ATBG09D,ATBG10A,ATBG10B,ATBG10C,ATBG10D,ATBG10E,ATBG10F,ATBG10G,ATBG10H,ATBG10I,ATBG10J,ATBG10K,ATBG10L,ATBG11A,ATBG11B,ATBG11C,ATBG11D,ATBG11E,ATBG11F,ATBG11G,ATBG11H,ATBG11I,ATBG12A,ATBG12B,ATBG12C,ATBG12D,ATBG12E,ATBG12F,ATBR01A,ATBR01B,ATBR02A,ATBR02B,ATBR03A,ATBR03B,ATBR03C,ATBR03D,ATBR03E,ATBR03F,ATBR03G,ATBR03H,ATBR04,ATBR05,ATBR06A,ATBR06B,ATBR06C,ATBR06D,ATBR06E,ATBR07AA,ATBR07AB,ATBR07AC,ATBR07AD,ATBR07BA,ATBR07BB,ATBR07BC,ATBR07BD,ATBR08A,ATBR08B,ATBR08C,ATBR08D,ATBR08E,ATBR08F,ATBR08G,ATBR08H,ATBR09A,ATBR09B,ATBR09C,ATBR09D,ATBR09E,ATBR09F,ATBR09G,ATBR09H,ATBR09I,ATBR10A,ATBR10B,ATBR10C,ATBR10D,ATBR10E,ATBR10F,ATBR10G,ATBR10H,ATBR10I,ATBR10J,ATBR10K,ATBR10L,ATBR11A,ATBR11B,ATBR11C,ATBR11D,ATBR11E,ATBR12A,ATBR12BA,ATBR12BB,ATBR12BC,ATBR12BD,ATBR12C,ATBR12DA,ATBR12DB,ATBR12DC,ATBR12EA,ATBR12EB,ATBR12EC,ATBR12ED,ATBR12EE,ATBR13A,ATBR13B,ATBR13C,ATBR13D,ATBR13E,ATBR14,ATBR15,ATBR16,ATBR17A,ATBR17B,ATBR17C,ATBR18A,ATBR18B,ATBR18C,ATBR18D,ATBR18E,ATBR19,ATBGEAS,ATDGEAS,ATBGSOS,ATDGSOS,ATBGTJS,ATDGTJS,ATBGSLI,ATDGSLI,ATDGLIHY,ATDGRIHY,VERSION,SCOPE,LINK_index
446,1,2,4,5006,500602,2,50060202,45.0,20701.0,0,8.0,1.0,3.0,5.0,1.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,4.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,3.0,20.0,20.0,14.0,7.0,3.0,2.0,3.0,2.0,1.0,3.0,3.0,3.0,405.0,550.0,2.0,3.0,3.0,2.0,2.0,1.0,3.0,3.0,2.0,1.0,3.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,3.0,3.0,2.0,3.0,2.0,4.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,2.0,3.0,4.0,3.0,1.0,2.0,3.0,2.0,1.0,3.0,4.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,7.63433,3.0,8.99685,2.0,9.27422,2.0,6.51654,3.0,263.25,357.5,7,1,44650065006022500602024
446,1,2,4,5006,500603,3,50060303,45.0,20701.0,0,15.0,1.0,3.0,5.0,1.0,2.0,1.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,20.0,20.0,3.0,2.0,3.0,1.0,2.0,1.0,1.0,3.0,3.0,3.0,320.0,200.0,2.0,4.0,3.0,3.0,2.0,2.0,3.0,3.0,2.0,1.0,3.0,3.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,3.0,2.0,3.0,3.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,1.0,1.0,2.0,3.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,7.63433,3.0,9.42597,2.0,3.83998,3.0,8.0267,2.0,208.0,130.0,7,1,44650065006033500603034
446,1,2,4,5007,500701,1,50070101,10.0,5124.0,0,7.0,1.0,3.0,6.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,33.0,33.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,510.0,150.0,2.0,3.0,3.0,3.0,3.0,1.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,3.0,1.0,1.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,1.0,1.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,1.0,3.0,4.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,12.58648,2.0,13.6815,1.0,11.82034,1.0,12.34223,1.0,297.5,87.5,7,1,44650075007011500701014
446,1,2,4,5007,500702,2,50070202,10.0,5124.0,0,28.0,1.0,5.0,4.0,1.0,2.0,1.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,1.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,33.0,33.0,0.0,4.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,600.0,600.0,2.0,3.0,2.0,2.0,3.0,1.0,3.0,4.0,4.0,1.0,2.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,4.0,4.0,2.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0,1.0,2.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,12.95333,1.0,13.6815,1.0,11.82034,1.0,11.57611,1.0,350.0,350.0,7,1,44650075007022500702024
446,1,2,4,5007,500703,3,50070303,10.0,5124.0,0,9.0,1.0,3.0,5.0,2.0,1.0,1.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,33.0,33.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,340.0,460.0,1.0,3.0,3.0,3.0,1.0,1.0,2.0,4.0,1.0,2.0,3.0,3.0,3.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,4.0,4.0,2.0,1.0,1.0,3.0,3.0,1.0,2.0,1.0,1.0,2.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,1.0,4.0,3.0,1.0,2.0,3.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,13.7901,1.0,13.6815,1.0,11.82034,1.0,10.90415,1.0,198.33333,268.33333,7,1,44650075007033500703034
446,1,2,4,5007,500704,4,50070404,10.0,5124.0,0,29.0,1.0,4.0,5.0,1.0,2.0,1.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,33.0,33.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,280.0,400.0,1.0,3.0,3.0,3.0,1.0,1.0,2.0,4.0,1.0,2.0,3.0,3.0,3.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,4.0,4.0,2.0,1.0,1.0,3.0,3.0,1.0,2.0,1.0,1.0,2.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,1.0,4.0,3.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,13.7901,1.0,13.6815,1.0,11.82034,1.0,11.57611,1.0,163.33333,233.33333,7,1,44650075007044500704044
446,1,2,4,5007,500705,5,50070505,10.0,5124.0,0,4.0,2.0,2.0,5.0,1.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,4.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,3.0,1.0,3.0,3.0,2.0,3.0,3.0,3.0,32.0,32.0,0.0,0.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,360.0,300.0,2.0,3.0,3.0,3.0,3.0,2.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,4.0,1.0,1.0,3.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,4.0,2.0,2.0,2.0,2.0,3.0,4.0,4.0,2.0,1.0,1.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,1.0,1.0,1.0,3.0,3.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,5.0,9.7433,2.0,10.40627,1.0,5.21324,3.0,5.96314,3.0,210.0,175.0,7,1,44650075007055500705054
446,1,2,4,5008,500801,1,50080101,10.0,5124.0,0,8.0,1.0,3.0,5.0,1.0,2.0,2.0,1.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,30.0,30.0,0.0,4.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,395.0,240.0,1.0,4.0,1.0,2.0,1.0,1.0,3.0,4.0,3.0,1.0,3.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,1.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,3.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,5.0,11.27266,2.0,11.59162,1.0,13.24134,1.0,11.57611,1.0,256.75,156.0,7,1,44650085008011500801014
446,1,2,4,5008,500802,2,50080202,10.0,5124.0,0,5.0,1.0,2.0,5.0,2.0,1.0,1.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,29.0,29.0,4.0,5.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,320.0,115.0,1.0,3.0,3.0,2.0,2.0,1.0,1.0,4.0,2.0,1.0,4.0,4.0,3.0,2.0,1.0,2.0,2.0,2.0,1.0,3.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,1.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,10.65566,2.0,13.6815,1.0,13.24134,1.0,10.90415,1.0,208.0,74.75,7,1,44650085008022500802024
446,1,2,4,5008,500802,4,50080204,10.0,5124.0,0,5.0,1.0,2.0,5.0,2.0,1.0,1.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,29.0,29.0,4.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,320.0,115.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,4.0,3.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,2.0,1.0,1.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,1.0,3.0,4.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,11.58744,2.0,13.6815,1.0,13.24134,1.0,12.34223,1.0,208.0,74.75,7,1,44650085008024500802044
446,1,2,4,5008,500803,3,50080303,10.0,5124.0,0,36.0,1.0,6.0,4.0,1.0,2.0,1.0,1.0,3.0,1.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,2.0,1.0,2.0,2.0,2.0,1.0,3.0,3.0,2.0,4.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,28.0,28.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,355.0,240.0,3.0,4.0,1.0,3.0,2.0,3.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,2.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.04647,2.0,10.96579,1.0,11.01744,1.0,9.68037,2.0,230.75,156.0,7,1,44650085008033500803034
446,1,2,4,5009,500901,1,50090101,10.0,5124.0,0,28.0,1.0,4.0,5.0,1.0,2.0,2.0,2.0,3.0,1.0,2.0,1.0,,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,36.0,36.0,2.0,15.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,280.0,80.0,2.0,4.0,4.0,3.0,2.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,2.0,3.0,3.0,4.0,3.0,4.0,3.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,2.0,1.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,11.58744,2.0,10.96579,1.0,9.27422,2.0,9.1022,2.0,182.0,52.0,7,1,44650095009011500901014
446,1,2,4,5010,501001,1,50100101,10.0,5124.0,0,4.0,2.0,2.0,5.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,23.0,23.0,0.0,6.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,280.0,100.0,1.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,3.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0,4.0,4.0,2.0,1.0,1.0,3.0,4.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,3.0,1.0,2.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,5.0,10.04647,2.0,13.6815,1.0,13.24134,1.0,10.90415,1.0,182.0,65.0,7,1,44650105010011501001014
446,1,2,4,5010,501001,2,50100102,10.0,5124.0,0,4.0,2.0,2.0,5.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.0,22.0,0.0,9.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,280.0,100.0,1.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,3.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0,4.0,4.0,2.0,1.0,1.0,3.0,4.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,3.0,1.0,2.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,5.0,10.04647,2.0,13.6815,1.0,13.24134,1.0,10.90415,1.0,182.0,65.0,7,1,44650105010012501001024
446,1,2,4,5011,501101,1,50110101,10.0,5124.0,0,18.0,1.0,4.0,6.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,3.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,1.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,4.0,3.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,35.0,33.0,6.0,10.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,240.0,80.0,1.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,1.0,3.0,2.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,3.0,4.0,4.0,3.0,1.0,2.0,2.0,3.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,3.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,7.63433,3.0,7.52665,2.0,6.01233,3.0,10.27928,2.0,156.0,52.0,7,1,44650115011011501101014
446,1,2,4,5011,501102,2,50110202,10.0,5124.0,0,3.0,1.0,2.0,5.0,1.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,35.0,35.0,4.0,4.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,100.0,30.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,1.0,1.0,2.0,1.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,7.0062,3.0,9.89419,2.0,7.33436,2.0,10.90415,1.0,65.0,19.5,7,1,44650115011022501102024
446,1,2,4,5012,501201,1,50120101,1.0,10333.0,0,5.0,1.0,3.0,5.0,1.0,2.0,1.0,1.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,3.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,2.0,4.0,3.0,3.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,20.0,18.0,3.0,7.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,240.0,140.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,2.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0,2.0,3.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,1.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,4.0,8.54003,3.0,8.99685,2.0,7.33436,2.0,9.1022,2.0,156.0,91.0,7,1,44650125012011501201014
