LINK_index,ATBG01,ATBR01A,ATBR01B,ATBR02A,ATBR02B,ATBR04,ATBR05,ATBGEAS,ATBGSOS,ATBGTJS,ATBGSLI,ATDGLIHY,ATDGRIHY,ITLANG_TQ,LCID_TQ,ATBG02,ATBG03,ATBG04,ATBG05AA,ATBG05AB,ATBG05AC,ATBG05AD,ATBG05BA,ATBG05BB,ATBG05BC,ATBG05BD,ATBG05BE,ATBG05BF,ATBG05BG,ATBG05BH,ATBG05BI,ATBG05BJ,ATBG05BK,ATBG06,ATBG07AA,ATBG07BA,ATBG07AB,ATBG07BB,ATBG07AC,ATBG07BC,ATBG07AD,ATBG07BD,ATBG07AE,ATBG07BE,ATBG07AF,ATBG07BF,ATBG07AG,ATBG07BG,ATBG08A,ATBG08B,ATBG08C,ATBG08D,ATBG08E,ATBG09A,ATBG09B,ATBG09C,ATBG09D,ATBG10A,ATBG10B,ATBG10C,ATBG10D,ATBG10E,ATBG10F,ATBG10G,ATBG10H,ATBG10I,ATBG10J,ATBG10K,ATBG10L,ATBG11A,ATBG11B,ATBG11C,ATBG11D,ATBG11E,ATBG11F,ATBG11G,ATBG11H,ATBG11I,ATBG12A,ATBG12B,ATBG12C,ATBG12D,ATBG12E,ATBG12F,ATBR03A,ATBR03B,ATBR03C,ATBR03D,ATBR03E,ATBR03F,ATBR03G,ATBR03H,ATBR06A,ATBR06B,ATBR06C,ATBR06D,ATBR06E,ATBR07AA,ATBR07AB,ATBR07AC,ATBR07AD,ATBR07BA,ATBR07BB,ATBR07BC,ATBR07BD,ATBR08A,ATBR08B,ATBR08C,ATBR08D,ATBR08E,ATBR08F,ATBR08G,ATBR08H,ATBR09A,ATBR09B,ATBR09C,ATBR09D,ATBR09E,ATBR09F,ATBR09G,ATBR09H,ATBR09I,ATBR10A,ATBR10B,ATBR10C,ATBR10D,ATBR10E,ATBR10F,ATBR10G,ATBR10H,ATBR10I,ATBR10J,ATBR10K,ATBR10L,ATBR11A,ATBR11B,ATBR11C,ATBR11D,ATBR11E,ATBR12A,ATBR12BA,ATBR12BB,ATBR12BC,ATBR12BD,ATBR12C,ATBR12DA,ATBR12DB,ATBR12DC,ATBR12EA,ATBR12EB,ATBR12EC,ATBR12ED,ATBR12EE,ATBR13A,ATBR13B,ATBR13C,ATBR13D,ATBR13E,ATBR14,ATBR15,ATBR16,ATBR17A,ATBR17B,ATBR17C,ATBR18A,ATBR18B,ATBR18C,ATBR18D,ATBR18E,ATBR19,ATDGEAS,ATDGSOS,ATDGTJS,ATDGSLI,cluster,cluster_cat
44650525052033505203034,2,29.000000000000004,29.000000000000004,0,0,240.00000000000003,160,9.13986,13.6815,11.82034,15.07968,133.6,89.06667,10,5124,1,4,5,1,2,2,2,3,2,3,3,3,3,2,2,3,1,2,1,1,1,1,1,1,2,2,1,2,1,1,1,1,2,1,2,1,1,2,1,3,2,3,2,2,2,2,5,3,3,2,3,2,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,3,3,3,3,3,2,4,3,4,2,4,4,1,1,1,1,1,3,3,4,2,4,2,1,1,1,1,4,4,1,2,2,2,3,2,2,3,2,2,4,4,3,1,1,1,4,2,2,2,2,2,4,3,3,3,4,4,4,4,4,2,1,1,4,2,4,1,2,1,1,1,1,1,1,2,1,5,3,1,1,1,6,TEA_6
44650525052044505204044,38,29.000000000000004,29.000000000000004,4,4,240.00000000000003,200,10.96267,12.35702,8.0184,13.321370000000002,133.6,111.33333,10,5124,1,5,5,1,1,1,1,3,3,2,2,2,2,2,1,1,1,1,2,1,1,2,1,2,2,1,1,2,2,1,1,2,1,1,2,1,1,2,2,3,2,3,2,2,1,2,3,3,2,1,2,2,2,2,1,1,1,1,1,1,1,1,2,2,2,2,2,2,3,1,1,1,1,1,1,1,2,2,3,3,3,4,2,4,4,3,4,4,4,4,1,1,2,1,1,3,3,4,3,3,3,1,1,2,3,4,3,2,2,1,1,2,2,1,2,2,3,4,4,2,1,1,2,2,2,2,2,2,2,4,3,3,3,4,4,4,4,4,1,1,2,1,2,2,2,2,2,1,1,2,1,1,2,1,2,2,1,2,1,6,TEA_6
44650535053011505301014,11,42,42,0,0,240.00000000000003,160,11.58744,13.6815,9.82876,12.34223,156,104,10,5124,1,3.0000000000000004,6,1,2,2,2,3,2,3,3,3,3,2,2,3,2,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1,1,1,2,1,2,2,1,3,1,1,2,2,2,2,2,1,2,2,1,2,2,2,1,1,1,1,1,1,1,1,1,2,2,1,1,2,2,2,1,1,1,1,1,1,2,3,4,1,2,2,1,3,4,1,2,4,2,3,1,1,1,1,1,1,1,2,3,3,2,1,1,1,1,1,2,1,1,1,2,2,1,1,2,2,2,3,3,2,1,1,3,4,1,1,1,1,1,1,2,2,3,2,2,4,3,4,1,4,3,1,2,4,3,1,1,1,1,1,1,2,2,1,5,2,1,2,1,6,TEA_6
44650535053012505301024,11,42,42,0,0,240.00000000000003,160,11.58744,13.6815,9.82876,12.34223,156,104,10,5124,1,3.0000000000000004,6,1,2,2,2,3,2,3,3,3,3,2,2,3,2,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1,1,1,2,1,2,2,1,3,1,1,2,2,2,2,2,1,2,2,1,2,2,2,1,1,1,1,1,1,1,1,1,2,2,1,1,2,2,2,1,1,1,1,1,1,2,3,4,1,2,2,1,3,4,1,2,4,2,3,1,1,1,1,1,1,1,2,3,3,2,1,1,1,1,1,2,1,1,1,2,2,1,1,2,2,2,3,3,2,1,1,3,4,1,1,1,1,1,1,2,2,3,2,2,4,3,4,1,4,3,1,2,4,3,1,1,1,1,1,1,2,2,1,5,2,1,2,1,6,TEA_6
44650535053033505303034,20,42,42,0,0,240.00000000000003,160,11.58744,13.6815,13.241339999999996,10.90415,156,104,10,5124,1,4,5,1,2,2,2,3,2,3,3,3,3,2,2,3,2,3,2,1,1,2,2,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,1,2,2,2,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,1,2,2,3,3,2,2,1,3,4,1,2,4,2,3,1,1,1,2,2,1,2,2,2,3,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,2,2,2,2,2,1,1,1,1,1,1,1,1,2,3,2,2,2,2,1,4,4,1,2,4,3,1,2,2,2,1,1,1,1,1,5,2,1,1,1,6,TEA_6
44650535053034505303044,20,42,42,0,0,240.00000000000003,160,11.58744,13.6815,13.241339999999996,10.90415,156,104,10,5124,1,4,5,1,2,2,2,3,2,3,3,3,3,2,2,3,2,3,2,1,1,2,2,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,1,2,2,2,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,1,2,2,3,2,3,3,2,2,3,3,2,2,2,2,1,1,1,2,2,1,2,2,2,3,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,2,2,2,2,2,1,1,1,1,1,1,1,1,2,3,2,2,2,2,1,4,4,1,2,4,3,1,2,2,2,1,1,1,1,1,5,2,1,1,1,6,TEA_6
44650535053055505305054,25,42,2,0,0,240.00000000000003,160,14.923600000000002,13.6815,13.241339999999996,13.321370000000002,156,104,10,5124,1,4,4,1,2,1,2,3,3,3,3,3,2,2,2,2,2,2,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,2,2,3,2,2,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,4,1,3,3,1,3,4,1,2,4,2,3,1,1,1,2,2,1,2,1,2,2,1,2,2,2,3,3,2,1,2,1,1,3,3,2,3,3,3,4,4,3,1,1,3,2,1,1,1,1,2,1,2,2,3,3,3,3,3,4,1,4,4,1,2,4,2,1,1,1,1,1,1,2,1,2,5,1,1,1,1,6,TEA_6
44650545054011505401014,31,19,12.000000000000002,5,6.000000000000001,280,40,10.65566,11.59162,8.67953,9.68037,182,26,10,5124,1,5,5,1,1,1,1,3,3,3,3,2,2,3,3,3,2,2,3,1,3,1,3,1,3,2,3,2,3,2,3,1,3,2,2,2,2,2,1,2,3,1,2,2,2,2,2,2,2,2,3,2,2,2,1,1,1,1,1,2,1,1,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,3,3,3,3,2,4,4,3,3,4,3,4,2,2,2,2,2,2,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,3,3,3,4,4,2,2,2,2,2,4,3,3,3,4,4,4,4,4,1,2,2,3,1,2,3,1,2,2,1,2,2,2,2,2,2,2,1,2,2,0,TEA_0
44650555055011505501014,23,10,10,6,6.000000000000001,280,80,7.32427,9.42597,8.67953,8.54995,182,52,10,5124,1,4,6,1,2,2,2,3,2,3,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,1,1,2,2,1,2,1,2,2,2,2,2,2,3,3,2,3,3,3,3,3,3,3,3,2,4,3,3,3,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,1,3,2,4,3,2,3,4,3,2,1,1,2,1,1,1,2,3,2,2,1,1,1,1,2,2,1,1,2,2,1,1,2,2,2,2,1,3,3,2,1,2,3,2,1,2,2,1,2,2,2,2,2,2,3,3,2,4,1,2,2,3,1,3,3,3,2,2,1,1,1,1,2,2,2,3,2,2,2,0,TEA_0
44650555055022505502024,15,13,13,2,4,280,60,10.04647,9.42597,10.39017,9.1022,182,39,10,5124,1,4,6,1,1,1,2,3,3,3,3,3,3,2,2,2,2,3,1,1,1,1,1,2,2,2,1,2,2,1,1,2,1,2,2,1,3,2,3,2,1,3,3,2,1,2,4,2,3,2,3,1,2,2,2,2,2,1,1,1,2,3,1,1,2,1,1,1,3,2,2,2,2,1,2,2,2,3,4,1,2,3,2,3,3,2,2,4,2,3,1,1,1,2,2,1,2,4,2,2,1,1,1,2,1,2,2,1,2,1,3,3,1,1,1,1,1,4,3,2,2,2,3,3,2,2,2,2,2,4,3,3,3,4,4,4,4,4,1,3,3,1,1,4,3,2,1,1,1,1,1,1,1,1,5,2,2,1,2,0,TEA_0
44650565056022505602024,9,28,28,1,5,280,100,10.96267,10.40627,11.82034,10.90415,166.13333,59.33333,10,5124,1,3.0000000000000004,5,2,1,2,2,3,3,2,2,3,3,2,3,3,2,2,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,3,2,2,1,2,2,2,1,3,3,2,3,2,2,1,1,1,1,2,2,2,1,1,2,1,1,1,1,1,2,2,2,1,1,1,2,1,2,1,2,2,2,3,2,3,3,2,2,2,2,2,1,1,1,1,1,1,1,1,2,2,2,2,1,3,1,1,2,1,1,1,1,1,1,1,2,1,1,3,3,2,1,1,3,2,2,2,2,2,2,4,3,3,3,4,4,4,4,4,1,2,4,2,1,1,3,1,2,2,1,1,1,1,2,1,5,2,1,1,1,5,TEA_5
44650565056033505603034,20,27,27,0,10,200,200,8.83963,9.42597,13.241339999999996,10.90415,118.66667,118.66667,10,5124,1,4,5,1,2,1,2,3,2,3,3,2,2,2,3,2,2,2,2,1,1,1,1,1,1,2,2,2,2,1,1,1,2,1,1,1,1,2,2,3,2,2,3,3,2,2,2,3,3,2,3,3,3,2,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,2,1,1,1,1,2,2,2,1,4,2,2,3,2,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,2,1,2,1,1,2,1,2,3,2,3,3,3,3,3,1,3,4,1,1,1,3,2,1,2,1,2,1,2,2,2,2,3,2,1,1,2,TEA_2
44650575057011505701014,5,29.000000000000004,29.000000000000004,4,7,240.00000000000003,80,8.24023,9.89419,7.334360000000001,9.68037,156,52,10,5124,1,2,5,1,2,1,2,3,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,1,2,1,1,1,1,1,1,3,1,1,1,2,3,2,2,2,2,3,2,3,3,3,3,3,3,3,3,1,1,1,2,2,2,1,2,2,3,2,2,2,2,3,2,2,2,1,1,2,2,2,2,4,3,2,3,2,2,3,3,3,2,2,4,2,2,2,3,2,3,3,4,2,2,3,2,2,2,2,1,2,2,2,2,3,3,2,2,2,2,2,4,4,3,2,2,3,3,1,1,1,1,2,1,2,3,2,4,3,3,3,4,1,3,2,1,1,2,1,2,1,2,1,1,1,2,1,2,5,3,2,2,2,3,TEA_3
44650575057022505702024,31,29.000000000000004,29.000000000000004,2,5,240.00000000000003,240,10.04647,11.59162,8.67953,10.90415,156,156,10,5124,1,5,5,1,2,2,1,3,2,3,2,3,2,2,2,3,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,2,2,3,2,1,2,2,2,1,2,2,3,3,3,2,3,2,1,1,1,2,1,1,2,1,1,2,2,1,2,2,3,2,1,1,1,1,2,2,2,1,3,3,2,1,2,3,4,3,2,3,3,3,2,2,2,2,2,2,2,4,2,2,3,3,2,2,1,1,2,2,2,3,3,3,2,2,3,2,2,4,4,2,2,2,4,3,2,2,2,2,2,4,3,3,3,4,4,4,4,4,1,3,2,1,1,1,2,2,1,2,1,1,1,2,2,1,5,2,1,2,1,1,TEA_1
44650575057033505703034,7,29.000000000000004,29.000000000000004,5,6.000000000000001,240.00000000000003,100,8.83963,7.87142,3.83998,9.68037,156,65,10,5124,1,2,5,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,4,1,1,2,2,1,1,2,2,2,1,1,1,1,1,2,2,1,1,1,1,3,2,2,2,3,2,3,3,2,3,3,3,2,3,2,1,2,2,3,2,2,2,3,2,3,3,3,3,3,3,2,1,2,1,1,3,2,2,2,3,3,2,3,2,4,4,4,3,4,4,3,2,2,2,3,3,3,4,4,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,3,3,4,4,4,4,3,3,4,1,2,1,1,2,4,2,3,2,4,3,3,4,4,1,3,4,2,2,4,1,3,1,1,2,2,1,2,2,2,5,3,2,3,2,3,TEA_3
44650585058011505801014,28,28,28,1,4,320,100,10.65566,10.40627,11.82034,9.68037,208,65,10,5124,1,3.0000000000000004,5,1,2,2,1,3,3,3,3,2,3,2,3,2,2,2,1,2,1,2,2,2,2,2,1,2,2,2,1,2,1,1,1,2,2,2,1,3,3,2,2,1,2,1,2,1,3,3,3,2,3,2,1,1,1,3,3,1,1,1,1,1,1,1,1,1,2,2,1,1,1,2,2,3,2,2,3,2,3,2,1,4,4,1,1,3,3,1,1,1,1,1,1,1,1,2,1,3,1,1,1,3,3,2,3,2,1,1,2,1,1,1,1,2,1,3,3,3,1,1,2,3,2,2,2,2,2,4,3,3,3,4,4,4,4,4,1,3,2,1,1,1,2,2,1,1,1,1,1,1,2,2,5,2,1,1,2,5,TEA_5
44650585058022505802024,11,29.000000000000004,29.000000000000004,1,3.0000000000000004,240.00000000000003,120,7.63433,10.40627,8.67953,9.1022,156,78,10,5124,1,3.0000000000000004,5,2,1,1,2,3,3,3,2,2,3,2,2,3,2,2,2,1,2,1,2,2,2,1,2,2,3,1,1,1,2,2,3,1,2,2,1,3,2,2,3,3,3,3,3,3,4,3,3,3,2,2,1,1,1,2,1,2,2,2,1,2,2,2,2,2,2,2,1,2,1,2,2,2,3,2,3,2,3,2,2,4,4,3,3,4,4,3,1,1,2,2,3,2,3,4,3,3,2,2,2,2,3,2,2,2,2,2,1,2,1,2,3,3,4,4,4,2,1,2,2,4,2,2,2,2,2,4,3,3,3,4,4,4,4,4,1,3,1,1,2,2,2,1,1,1,1,1,1,1,2,1,5,3,1,2,2,3,TEA_3
44650585058033505803034,3.0000000000000004,28,28,4,6.000000000000001,120,40,10.04647,9.42597,9.82876,9.1022,78,26,10,5124,1,2,5,1,2,2,1,3,3,2,3,3,2,3,2,2,1,1,2,1,2,2,2,1,2,1,1,2,1,1,1,1,1,2,2,1,1,2,2,3,2,1,2,2,3,2,2,2,2,3,4,2,2,1,1,1,1,2,2,2,2,2,2,2,2,1,1,2,2,2,1,2,2,1,3,2,2,3,3,3,2,2,2,2,4,3,3,3,3,3,2,2,3,1,1,2,1,4,3,3,2,2,2,2,3,2,2,2,2,2,2,2,3,3,3,3,2,4,4,2,1,2,3,4,1,1,1,1,2,4,3,3,3,3,3,3,2,2,1,3,2,1,2,2,2,2,1,1,1,1,1,1,2,2,1,2,2,2,2,2,TEA_2
44650595059011505901014,4,29.000000000000004,29.000000000000004,3,5,280,80,9.44107,9.89419,9.27422,8.54995,182,52,10,5124,1,2,6,2,2,2,1,2,2,3,2,2,2,3,2,2,2,2,2,1,1,1,1,2,2,2,2,2,3,1,2,2,1,1,1,1,1,1,3,3,3,3,2,2,2,2,2,3,2,2,3,3,3,3,1,1,1,2,2,2,2,2,1,2,2,1,2,1,3,2,2,2,2,2,2,2,2,1,3,3,2,3,2,2,3,3,2,2,3,3,1,1,2,1,1,2,2,3,3,3,2,2,2,2,3,3,3,1,2,2,2,2,2,2,2,2,3,3,3,2,2,2,3,2,2,2,2,2,2,4,3,3,3,4,4,4,4,4,1,3,4,2,1,2,3,3,2,2,1,1,1,1,2,2,5,2,2,2,2,3,TEA_3
44650595059022505902024,3.0000000000000004,29.000000000000004,29.000000000000004,0,0,320,320,11.58744,13.6815,13.241339999999996,12.34223,208,208,10,5124,1,1,5,1,2,1,2,3,2,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,1,2,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,2,2,1,2,1,2,2,1,1,2,2,2,2,1,1,1,1,1,1,1,3,2,3,2,2,1,2,1,2,1,1,1,1,1,1,1,1,1,2,1,3,2,1,2,3,1,2,2,2,2,2,4,3,3,3,4,4,4,4,4,1,4,4,2,1,2,2,2,2,2,2,2,1,1,1,1,5,2,1,1,1,1,TEA_1
44650595059033505903034,7,28,28,0,3.0000000000000004,320,240,8.24023,8.59932,13.241339999999996,10.27928,208,156,10,5124,1,2,5,1,2,2,2,3,2,3,3,2,3,2,2,3,2,2,3,1,1,2,1,2,1,1,1,1,1,2,1,1,1,1,2,1,1,2,2,3,3,2,2,2,3,2,3,3,4,3,4,2,3,2,2,2,2,1,1,2,3,3,1,1,1,1,1,1,1,2,1,2,1,2,3,1,1,1,3,3,2,2,1,4,4,3,3,4,3,4,2,1,1,2,3,2,3,4,3,2,2,2,2,3,4,3,4,1,2,2,2,3,2,2,4,3,3,4,4,4,2,2,3,3,2,2,2,2,2,4,3,3,3,4,4,4,4,4,1,2,3,2,2,2,2,2,2,1,1,1,2,2,2,3,5,3,2,1,2,1,TEA_1
44650595059044505904044,5,28,28,0,0,320,80,9.13986,8.59932,11.01744,12.34223,208,52,10,5124,1,2,5,1,2,2,2,3,2,3,3,2,2,1,2,2,1,2,1,1,1,1,2,1,2,1,1,2,2,1,1,1,2,1,2,1,2,2,2,3,2,2,2,2,2,2,3,3,3,3,3,2,2,3,1,1,2,2,2,2,2,3,2,1,1,2,2,1,1,2,1,1,1,1,2,1,1,2,3,2,2,3,2,3,4,3,3,4,3,3,2,2,2,2,3,1,2,4,3,4,2,2,3,2,3,2,3,2,2,2,2,3,2,2,3,2,2,4,4,3,2,2,4,4,2,2,2,2,2,4,3,3,3,4,4,4,4,4,1,3,3,1,1,2,2,2,1,1,1,1,1,2,2,2,5,3,2,1,1,3,TEA_3
44650605060011506001014,28,35,35,2,2,240.00000000000003,90,8.54003,10.96579,11.82034,9.68037,156,58.5,10,5124,1,5,5,1,1,2,2,2,2,2,3,2,2,2,2,2,1,2,2,1,2,1,1,2,2,2,2,2,2,1,2,2,1,1,2,1,2,2,1,3,1,2,2,3,3,2,2,3,3,3,3,3,3,2,1,1,1,2,2,1,1,1,2,1,1,1,1,1,2,2,1,2,1,2,2,2,2,1,1,3,3,2,2,3,4,2,3,4,2,3,1,1,1,1,1,1,2,3,1,3,1,1,1,3,3,2,3,1,1,1,1,3,2,2,4,3,1,4,3,2,1,2,3,3,2,2,2,2,2,4,3,3,3,4,4,4,4,4,1,3,4,1,1,2,2,2,1,2,1,1,1,1,2,2,5,3,1,1,2,2,TEA_2
44650605060022506002024,1,33,33,2,2,240.00000000000003,90,9.7433,10.40627,7.334360000000001,8.54995,156,58.5,10,5124,1,1,5,1,2,1,2,3,2,3,3,2,3,2,2,3,2,2,3,1,1,1,1,2,2,2,3,2,3,1,1,2,1,1,1,1,2,2,1,2,2,1,1,2,2,2,1,3,3,3,3,3,3,2,1,1,1,2,2,1,2,1,2,3,2,2,2,2,3,2,2,2,2,2,2,2,2,1,2,3,3,2,2,3,4,2,3,4,2,3,1,1,1,1,1,1,2,3,1,3,1,1,1,3,3,2,3,1,1,1,1,3,2,2,4,3,1,4,3,2,1,2,3,3,2,2,2,2,2,4,3,3,3,4,4,4,4,4,1,3,4,1,1,2,2,2,1,2,1,1,1,1,2,2,5,2,1,2,2,3,TEA_3
44650605060033506003034,6.000000000000001,30,30,0,0,240.00000000000003,90,8.24023,10.40627,6.01233,10.27928,156,58.5,10,5124,1,3.0000000000000004,5,2,1,2,2,3,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,3,2,3,2,2,1,2,2,2,2,2,2,2,3,2,2,2,3,3,3,2,3,3,3,3,3,3,2,1,1,1,2,2,1,2,1,2,3,2,2,3,3,3,2,1,2,1,2,2,1,2,1,1,3,3,2,2,3,4,2,3,4,2,3,1,1,1,1,1,1,2,3,1,3,1,1,1,3,3,2,3,1,1,1,1,3,2,2,4,3,1,4,3,2,1,2,3,3,2,2,2,2,2,4,3,3,3,4,4,4,4,4,1,3,4,1,1,2,2,2,1,2,1,1,1,1,2,2,5,3,1,3,2,3,TEA_3
44650615061011506101014,30,24.000000000000004,24.000000000000004,2,4,315,175,9.7433,10.40627,8.67953,10.27928,204.75,113.75,1,10333,2,6.000000000000001,5,1,2,1,1,3,3,3,2,2,3,2,3,3,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,3,2,1,2,3,2,2,4,3,2,2,2,2,2,2,1,1,1,2,2,1,1,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,3,3,3,3,3,2,2,3,3,2,2,3,2,2,2,1,3,1,1,3,2,3,1,1,1,1,3,3,3,2,1,1,1,1,1,1,1,3,2,2,3,3,1,1,1,3,3,1,2,2,1,2,2,2,2,2,3,3,3,3,3,1,3,3,1,1,1,4,2,1,1,1,1,1,1,2,1,1,2,1,2,2,0,TEA_0
44650625062011506201014,13,35,35,5,5,240.00000000000003,280,11.90844,13.6815,13.241339999999996,11.57611,156,182,10,5124,1,4,5,1,2,1,2,3,3,3,3,3,3,2,2,3,2,2,1,1,1,1,1,1,2,1,1,1,1,1,2,1,2,2,1,1,2,2,2,3,2,1,1,1,1,1,1,2,3,3,3,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,2,2,3,1,1,2,1,2,3,2,1,2,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,3,1,1,1,2,1,1,2,1,2,2,2,2,2,3,3,1,3,4,1,1,1,5,2,1,1,1,1,1,1,2,1,1,2,1,1,1,5,TEA_5
44650625062022506202024,7,33,33,0,2,240.00000000000003,240,11.27266,12.35702,13.241339999999996,11.57611,156,156,10,5124,1,2,5,1,2,2,2,2,2,3,2,2,2,2,2,2,1,2,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,2,1,2,1,1,1,2,1,2,1,2,3,1,3,2,3,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,3,3,3,2,1,2,3,2,2,3,3,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,3,2,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,3,2,2,2,2,2,2,4,3,3,3,4,4,4,4,4,1,4,2,1,1,3,4,2,1,1,1,1,1,1,2,2,5,2,1,1,1,6,TEA_6
44650625062033506203034,2,32,32,2,4,320,120,12.95333,13.6815,11.01744,11.57611,208,78,10,5124,1,2,5,1,2,2,2,3,2,2,2,1,2,2,2,2,1,1,2,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,1,1,1,2,2,1,1,1,2,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,2,1,1,1,2,1,1,1,2,3,2,2,1,3,2,2,1,1,2,2,1,1,2,2,2,1,2,1,2,2,1,1,1,1,2,1,3,1,2,1,1,1,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,4,3,3,3,4,4,4,4,4,1,3,3,1,1,3,3,3,1,1,1,1,1,1,2,1,5,1,1,1,1,5,TEA_5
44650635063011506301014,31,33,33,4,4,300,200,8.83963,9.89419,13.241339999999996,9.68037,175,116.66667,10,5124,1,5,4,1,2,1,2,3,2,2,2,2,2,2,2,2,1,1,2,1,2,1,2,2,2,2,2,2,2,1,2,1,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,1,1,2,2,1,2,2,2,1,1,1,1,1,1,1,3,1,1,1,1,2,2,3,2,3,4,4,3,4,3,4,3,4,4,3,4,1,1,1,1,1,2,2,2,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,3,3,3,2,4,4,2,2,2,2,2,2,2,2,2,2,4,3,3,3,4,4,4,4,4,1,3,3,1,1,4,2,3,1,1,1,1,1,1,1,1,5,3,2,1,2,2,TEA_2
44650635063022506302024,6.000000000000001,33,33,7,7,720,40,10.96267,10.40627,8.67953,9.1022,420,23.33333,10,5124,1,3.0000000000000004,6,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,2,2,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,3,4,3,3,3,2,4,4,4,4,4,4,4,1,1,4,1,1,1,1,2,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,4,2,2,2,4,4,3,3,4,1,3,4,1,2,3,2,3,2,1,1,2,2,2,1,2,5,2,1,2,2,5,TEA_5
44650645064022506402024,15,31,31,0,3.0000000000000004,320,100,7.0062,7.87142,13.241339999999996,11.57611,187.73333,156,10,5124,1,4,5,2,1,2,1,2,3,3,3,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,3,3,3,3,4,3,3,3,3,3,3,3,1,2,2,3,2,2,3,2,2,1,1,1,1,1,1,2,1,1,1,1,2,1,2,2,2,2,2,2,2,2,4,4,1,2,2,3,1,1,3,1,1,2,2,3,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,2,2,2,2,4,4,3,3,3,3,4,2,2,2,2,2,4,3,3,3,4,4,4,4,4,1,2,2,1,1,1,3,2,1,1,1,1,1,1,2,2,5,3,2,1,1,3,TEA_3
