ASDAGE,ASRREA,ASBGSEC,ASBGSSB,ASBGSB,ASBGERL,ASBGDRL,ASBGSLR,ASBGSCR,ASBGHRL,ASBHSES,ASBHELN,ASBHELT,ASBHPCS,ASBHPLR,ACBG09,ACBG15,ACBG16,ACBGRRS,ACBGEAS,ACBGDAS,ACDGTIHY,ATBG01,ATBR01A,ATBR01B,ATBR02A,ATBR02B,ATBGEAS,ATBGSOS,ATBGTJS,ATBGSLI,ATDGLIHY,ATDGRIHY,ASBH16,ACBG14F,ACBG14G,ACBG14K,ACBG14M,ACBG14N,ACBG20,ACBG21B,ACBG21C,ACBG21F,ATBG05BE,ATBG05BJ,ATBG07BC,ATBG07BF,ATBG08B,ATBG09A,ATBG09D,ATBR06C,ATBR07BC,ATBR08A,ATBR08G,ATBR09B,ATBR09D,ATBR09E,ATBR09G,ATBR09I,ATBR10E,ATBR10G,ATBR10H,ATBR10I,ATBR11D,ATBR12A,ATBR12BB,ATBR13B,ATBR13C,ATBR17A,ATBR17B,ATBR18D,cluster,cluster_pred
9.75,611.920922,10.50352,8.64972,9.528710000000002,7.25705,8.31437,7.68295,9.0457,9.91526,9.99175,9.43432,9.422330000000002,8.994789999999998,10.8815,60.00000000000001,12.0,5.0,8.75973,6.91586,12.9615,891.33333,28.0,28.000000000000004,28.000000000000004,0.0,5.000000000000001,12.2402,10.40627,11.01744,8.54995,169.77778,53.05556000000001,5,3,3,4,5,5,1,1,2,1,2,2,1,1,1,2,2,3,2,2,3,1,1,1,1,3,3,2,1,1,2,1,1,4,4,2,2,1,4,4
10.42,589.880836,10.12086,9.15299,10.965,8.05152,7.23115,10.83607,10.28978,9.60729,9.65449,8.14839,11.18387,8.994789999999998,9.10865,60.00000000000001,12.0,5.0,8.75973,6.91586,12.9615,891.33333,28.0,28.000000000000004,28.000000000000004,0.0,5.000000000000001,12.2402,10.40627,11.01744,8.54995,169.77778,53.05556000000001,5,3,3,4,5,5,1,1,2,1,2,2,1,1,1,2,2,3,2,2,3,1,1,1,1,3,3,2,1,1,2,1,1,4,4,2,2,1,2,2
10.33,492.104502,7.68647,12.852619999999998,8.49098,10.0428,9.89746,11.30153,9.0457,7.542070000000001,7.92896,10.1163,10.445390000000002,12.13203,8.67085,60.00000000000001,12.0,5.0,8.75973,6.91586,12.9615,891.33333,28.0,28.000000000000004,28.000000000000004,0.0,5.000000000000001,12.2402,10.40627,11.01744,8.54995,169.77778,53.05556000000001,5,3,3,4,5,5,1,1,2,1,2,2,1,1,1,2,2,3,2,2,3,1,1,1,1,3,3,2,1,1,2,1,1,4,4,2,2,1,2,2
10.33,475.43617200000006,9.79644,7.55475,8.49098,5.9791,7.86603,6.39342,6.42311,8.86696,8.89752,8.36223,7.545869999999999,9.87412,6.465270000000001,60.00000000000001,12.0,5.0,8.75973,6.91586,12.9615,891.33333,28.0,28.000000000000004,28.000000000000004,0.0,5.000000000000001,12.2402,10.40627,11.01744,8.54995,169.77778,53.05556000000001,6,3,3,4,5,5,1,1,2,1,2,2,1,1,1,2,2,3,2,2,3,1,1,1,1,3,3,2,1,1,2,1,1,4,4,2,2,1,5,5
10.25,556.508714,8.77882,9.15299,7.37578,6.90346,9.60657,5.35292,5.377279999999999,8.34104,8.27153,9.65595,9.76177,8.994789999999998,10.8815,60.00000000000001,12.0,5.0,8.75973,6.91586,12.9615,891.33333,28.0,28.000000000000004,28.000000000000004,0.0,5.000000000000001,12.2402,10.40627,11.01744,8.54995,169.77778,53.05556000000001,6,3,3,4,5,5,1,1,2,1,2,2,1,1,1,2,2,3,2,2,3,1,1,1,1,3,3,2,1,1,2,1,1,4,4,2,2,1,2,2
10.17,602.338048,11.61875,10.82106,10.28695,10.66007,7.86603,8.96826,8.428240000000002,10.543369999999998,10.34719,8.57506,9.76177,6.27013,6.9618,60.00000000000001,12.0,5.0,8.75973,6.91586,12.9615,891.33333,28.0,28.000000000000004,28.000000000000004,0.0,5.000000000000001,12.2402,10.40627,11.01744,8.54995,169.77778,53.05556000000001,5,3,3,4,5,5,1,1,2,1,2,2,1,1,1,2,2,3,2,2,3,1,1,1,1,3,3,2,1,1,2,1,1,4,4,2,2,1,2,2
10.08,606.56083,9.51164,9.15299,9.85265,8.54449,8.31437,8.96826,10.90567,10.22238,10.72985,8.78784,10.445390000000002,6.27013,6.72098,60.00000000000001,12.0,5.0,8.75973,6.91586,12.9615,891.33333,28.0,28.000000000000004,28.000000000000004,0.0,5.000000000000001,12.2402,10.40627,11.01744,8.54995,169.77778,53.05556000000001,6,3,3,4,5,5,1,1,2,1,2,2,1,1,1,2,2,3,2,2,3,1,1,1,1,3,3,2,1,1,2,1,1,4,4,2,2,1,4,4
10.000000000000002,589.18212,8.77882,9.82079,8.49098,7.63232,5.92238,9.61297,8.1368,10.543369999999998,10.34719,10.87826,9.76177,7.91212,12.157349999999996,60.00000000000001,12.0,5.0,8.75973,6.91586,12.9615,891.33333,28.0,28.000000000000004,28.000000000000004,0.0,5.000000000000001,12.2402,10.40627,11.01744,8.54995,169.77778,53.05556000000001,6,3,3,4,5,5,1,1,2,1,2,2,1,1,1,2,2,3,2,2,3,1,1,1,1,3,3,2,1,1,2,1,1,4,4,2,2,1,0,0
9.92,539.050242,10.12086,7.87932,9.85265,7.79944,7.23115,10.45984,8.72693,11.28642,12.27791,14.16594,13.91988,12.13203,9.34052,60.00000000000001,12.0,5.0,8.75973,6.91586,12.9615,891.33333,28.0,28.000000000000004,28.000000000000004,0.0,5.000000000000001,12.2402,10.40627,11.01744,8.54995,169.77778,53.05556000000001,6,3,3,4,5,5,1,1,2,1,2,2,1,1,1,2,2,3,2,2,3,1,1,1,1,3,3,2,1,1,2,1,1,4,4,2,2,1,0,0
9.83,553.928732,9.79644,12.852619999999998,12.567489999999998,13.33453,15.04369,7.097489999999999,7.19857,10.543369999999998,9.99175,9.2165,10.10135,7.35062,8.45942,60.00000000000001,12.0,5.0,8.75973,6.91586,12.9615,891.33333,28.0,28.000000000000004,28.000000000000004,0.0,5.000000000000001,12.2402,10.40627,11.01744,8.54995,169.77778,53.05556000000001,5,3,3,4,5,5,1,1,2,1,2,2,1,1,1,2,2,3,2,2,3,1,1,1,1,3,3,2,1,1,2,1,1,4,4,2,2,1,2,2
9.67,609.321166,8.05266,9.82079,12.567489999999998,7.25705,10.57259,8.7748,10.28978,10.89263,11.68007,10.61066,12.12899,7.35062,9.8488,60.00000000000001,12.0,5.0,8.75973,6.91586,12.9615,891.33333,28.0,28.000000000000004,28.000000000000004,0.0,5.000000000000001,12.2402,10.40627,11.01744,8.54995,169.77778,53.05556000000001,5,3,3,4,5,5,1,1,2,1,2,2,1,1,1,2,2,3,2,2,3,1,1,1,1,3,3,2,1,1,2,1,1,4,4,2,2,1,4,4
9.67,603.12703,10.97885,12.852619999999998,12.567489999999998,13.33453,10.57259,9.38515,11.76022,13.046469999999998,14.5106,9.88273,10.801940000000002,8.994789999999998,12.157349999999996,60.00000000000001,12.0,5.0,8.75973,6.91586,12.9615,891.33333,28.0,28.000000000000004,28.000000000000004,0.0,5.000000000000001,12.2402,10.40627,11.01744,8.54995,169.77778,53.05556000000001,5,3,3,4,5,5,1,1,2,1,2,2,1,1,1,2,2,3,2,2,3,1,1,1,1,3,3,2,1,1,2,1,1,4,4,2,2,1,0,0
10.5,526.944754,11.61875,10.82106,12.567489999999998,10.66007,9.60657,9.38515,9.8041,10.22238,10.72985,10.61066,12.12899,8.994789999999998,9.34052,60.00000000000001,12.0,5.0,8.75973,6.91586,12.9615,891.33333,28.0,28.000000000000004,28.000000000000004,0.0,5.000000000000001,12.2402,10.40627,11.01744,8.54995,169.77778,53.05556000000001,5,3,3,4,5,5,1,1,2,1,2,2,1,1,1,2,2,3,2,2,3,1,1,1,1,3,3,2,1,1,2,1,1,4,4,2,2,1,2,2
10.58,618.66896,9.79644,9.82079,10.28695,11.54818,8.6804,10.14141,9.8041,10.543369999999998,9.99175,7.149770000000001,10.10135,7.91212,7.40977,60.00000000000001,12.0,5.0,8.75973,6.91586,12.9615,891.33333,28.0,28.000000000000004,28.000000000000004,0.0,5.000000000000001,12.2402,10.40627,11.01744,8.54995,169.77778,53.05556000000001,5,3,3,4,5,5,1,1,2,1,2,2,1,1,1,2,2,3,2,2,3,1,1,1,1,3,3,2,1,1,2,1,1,4,4,2,2,1,2,2
10.42,582.7813739999999,8.34208,7.87932,7.24426,7.48191,8.31437,9.86291,8.428240000000002,10.89263,10.72985,7.49173,9.0796,12.13203,6.72098,60.00000000000001,12.0,5.0,8.75973,6.91586,12.9615,891.33333,28.0,28.000000000000004,28.000000000000004,0.0,5.000000000000001,12.2402,10.40627,11.01744,8.54995,169.77778,53.05556000000001,5,3,3,4,5,5,1,1,2,1,2,2,1,1,1,2,2,3,2,2,3,1,1,1,1,3,3,2,1,1,2,1,1,4,4,2,2,1,2,2
10.42,573.5797279999999,9.51164,8.64972,12.567489999999998,10.66007,10.98651,10.83607,10.28978,10.543369999999998,10.34719,11.16498,10.801940000000002,8.46496,9.58447,60.00000000000001,12.0,5.0,8.75973,6.91586,12.9615,891.33333,28.0,28.000000000000004,28.000000000000004,0.0,5.000000000000001,12.2402,10.40627,11.01744,8.54995,169.77778,53.05556000000001,5,3,3,4,5,5,1,1,2,1,2,2,1,1,1,2,2,3,2,2,3,1,1,1,1,3,3,2,1,1,2,1,1,4,4,2,2,1,0,0
10.42,577.0876519999999,9.79644,10.82106,12.567489999999998,13.33453,10.57259,10.83607,10.28978,8.54792,7.22491,8.78784,10.445390000000002,9.52493,7.62363,60.00000000000001,12.0,5.0,8.75973,6.91586,12.9615,891.33333,28.0,28.000000000000004,28.000000000000004,0.0,5.000000000000001,12.2402,10.40627,11.01744,8.54995,169.77778,53.05556000000001,5,3,3,4,5,5,1,1,2,1,2,2,1,1,1,2,2,3,2,2,3,1,1,1,1,3,3,2,1,1,2,1,1,4,4,2,2,1,2,2
10.25,649.978402,11.61875,7.87932,8.8384,7.440709999999999,8.09527,8.96826,10.90567,10.543369999999998,10.72985,10.3576,13.91988,3.7563,8.45942,60.00000000000001,12.0,5.0,8.75973,6.91586,12.9615,891.33333,28.0,28.000000000000004,28.000000000000004,0.0,5.000000000000001,12.2402,10.40627,11.01744,8.54995,169.77778,53.05556000000001,6,3,3,4,5,5,1,1,2,1,2,2,1,1,1,2,2,3,2,2,3,1,1,1,1,3,3,2,1,1,2,1,1,4,4,2,2,1,4,4
10.25,542.097986,10.50352,8.23773,10.28695,7.25705,8.6804,8.04592,10.90567,9.60729,9.3078,8.14839,9.422330000000002,10.83953,10.47786,60.00000000000001,12.0,5.0,8.75973,6.91586,12.9615,891.33333,28.0,28.000000000000004,28.000000000000004,0.0,5.000000000000001,12.2402,10.40627,11.01744,8.54995,169.77778,53.05556000000001,5,3,3,4,5,5,1,1,2,1,2,2,1,1,1,2,2,3,2,2,3,1,1,1,1,3,3,2,1,1,2,1,1,4,4,2,2,1,2,2
10.25,522.083554,8.55821,6.93638,12.567489999999998,6.54828,5.92238,10.14141,11.76022,9.91526,9.65449,8.57506,11.18387,8.994789999999998,8.88647,60.00000000000001,12.0,5.0,8.75973,6.91586,12.9615,891.33333,28.0,28.000000000000004,28.000000000000004,0.0,5.000000000000001,12.2402,10.40627,11.01744,8.54995,169.77778,53.05556000000001,5,3,3,4,5,5,1,1,2,1,2,2,1,1,1,2,2,3,2,2,3,1,1,1,1,3,3,2,1,1,2,1,1,4,4,2,2,1,2,2
10.25,550.1294359999999,10.50352,9.82079,12.567489999999998,8.05152,9.30655,6.88069,10.28978,8.94299,9.3078,9.43432,11.61328,12.13203,10.14182,60.00000000000001,12.0,5.0,8.75973,6.91586,12.9615,891.33333,28.0,28.000000000000004,28.000000000000004,0.0,5.000000000000001,12.2402,10.40627,11.01744,8.54995,169.77778,53.05556000000001,5,3,3,4,5,5,1,1,2,1,2,2,1,1,1,2,2,3,2,2,3,1,1,1,1,3,3,2,1,1,2,1,1,4,4,2,2,1,2,2
10.25,551.214742,10.12086,8.64972,9.528710000000002,10.0428,8.6804,7.865749999999999,9.399640000000002,8.86696,9.16048,5.774020000000001,13.91988,12.13203,10.47786,60.00000000000001,12.0,5.0,8.75973,6.91586,12.9615,891.33333,28.0,28.000000000000004,28.000000000000004,0.0,5.000000000000001,12.2402,10.40627,11.01744,8.54995,169.77778,53.05556000000001,5,3,3,4,5,5,1,1,2,1,2,2,1,1,1,2,2,3,2,2,3,1,1,1,1,3,3,2,1,1,2,1,1,4,4,2,2,1,2,2
10.25,510.168264,9.00789,9.15299,9.03816,7.07874,5.92238,6.88069,9.399640000000002,10.22238,10.34719,10.61066,12.12899,8.994789999999998,8.67085,60.00000000000001,12.0,5.0,8.75973,6.91586,12.9615,891.33333,28.0,28.000000000000004,28.000000000000004,0.0,5.000000000000001,12.2402,10.40627,11.01744,8.54995,169.77778,53.05556000000001,6,3,3,4,5,5,1,1,2,1,2,2,1,1,1,2,2,3,2,2,3,1,1,1,1,3,3,2,1,1,2,1,1,4,4,2,2,1,5,5
10.08,611.6875620000001,7.20676,9.82079,9.03816,6.1782900000000005,5.92238,9.61297,7.84162,9.60729,10.34719,8.14839,10.10135,9.52493,9.10865,60.00000000000001,12.0,5.0,8.75973,6.91586,12.9615,891.33333,28.0,28.000000000000004,28.000000000000004,0.0,5.000000000000001,12.2402,10.40627,11.01744,8.54995,169.77778,53.05556000000001,5,3,3,4,5,5,1,1,2,1,2,2,1,1,1,2,2,3,2,2,3,1,1,1,1,3,3,2,1,1,2,1,1,4,4,2,2,1,4,4
10.08,516.0664859999999,10.97885,7.55475,9.85265,6.36679,7.86603,7.097489999999999,6.83123,10.543369999999998,10.34719,9.65595,10.10135,8.994789999999998,8.67085,60.00000000000001,12.0,5.0,8.75973,6.91586,12.9615,891.33333,28.0,28.000000000000004,28.000000000000004,0.0,5.000000000000001,12.2402,10.40627,11.01744,8.54995,169.77778,53.05556000000001,5,3,3,4,5,5,1,1,2,1,2,2,1,1,1,2,2,3,2,2,3,1,1,1,1,3,3,2,1,1,2,1,1,4,4,2,2,1,5,5
9.92,594.39409,7.453760000000001,7.87932,8.65929,7.07874,5.92238,8.58785,11.76022,10.543369999999998,10.72985,7.714189999999999,9.0796,7.35062,10.14182,60.00000000000001,12.0,5.0,8.75973,6.91586,12.9615,891.33333,28.0,28.000000000000004,28.000000000000004,0.0,5.000000000000001,12.2402,10.40627,11.01744,8.54995,169.77778,53.05556000000001,5,3,3,4,5,5,1,1,2,1,2,2,1,1,1,2,2,3,2,2,3,1,1,1,1,3,3,2,1,1,2,1,1,4,4,2,2,1,4,4
9.83,623.232316,9.00789,8.23773,8.04113,8.28542,5.92238,10.45984,11.76022,10.22238,9.99175,9.43432,13.91988,10.10603,10.14182,60.00000000000001,12.0,5.0,8.75973,6.91586,12.9615,891.33333,28.0,28.000000000000004,28.000000000000004,0.0,5.000000000000001,12.2402,10.40627,11.01744,8.54995,169.77778,53.05556000000001,5,3,3,4,5,5,1,1,2,1,2,2,1,1,1,2,2,3,2,2,3,1,1,1,1,3,3,2,1,1,2,1,1,4,4,2,2,1,4,4
10.5,615.821404,7.68647,8.23773,10.28695,8.83577,10.57259,10.45984,10.90567,11.74392,11.17158,9.43432,10.445390000000002,8.994789999999998,8.67085,60.00000000000001,11.0,7.0,6.06469,11.64465,8.99347,773.33333,20.0,25.0,25.0,0.0,6.0,6.33546,7.87142,9.27422,8.0267,200.0,74.99999999999999,6,1,1,1,2,3,1,1,1,1,2,2,1,2,1,2,2,2,1,1,3,1,1,1,3,3,2,2,2,2,2,1,1,2,2,1,1,1,4,4
10.42,484.1309680000001,8.34208,12.852619999999998,9.03816,13.33453,7.86603,14.87956,9.0457,8.54792,7.22491,7.49173,7.97118,7.91212,5.86197,60.00000000000001,11.0,7.0,6.06469,11.64465,8.99347,773.33333,20.0,25.0,25.0,0.0,6.0,6.33546,7.87142,9.27422,8.0267,200.0,74.99999999999999,5,1,1,1,2,3,1,1,1,1,2,2,1,2,1,2,2,2,1,1,3,1,1,1,3,3,2,2,2,2,2,1,1,2,2,1,1,1,2,2
10.33,404.716418,6.314419999999999,4.71585,9.03816,5.25253,9.60657,7.097489999999999,8.1368,9.91526,9.99175,7.93271,10.445390000000002,8.46496,7.40977,60.00000000000001,11.0,7.0,6.06469,11.64465,8.99347,773.33333,20.0,25.0,25.0,0.0,6.0,6.33546,7.87142,9.27422,8.0267,200.0,74.99999999999999,5,1,1,1,2,3,1,1,1,1,2,2,1,2,1,2,2,2,1,1,3,1,1,1,3,3,2,2,2,2,2,1,1,2,2,1,1,1,5,5
10.25,599.2338299999999,10.50352,7.55475,12.567489999999998,10.66007,9.60657,6.649260000000001,10.90567,8.86696,9.42536,8.36223,11.18387,12.13203,6.72098,60.00000000000001,11.0,7.0,6.06469,11.64465,8.99347,773.33333,20.0,25.0,25.0,0.0,6.0,6.33546,7.87142,9.27422,8.0267,200.0,74.99999999999999,6,1,1,1,2,3,1,1,1,1,2,2,1,2,1,2,2,2,1,1,3,1,1,1,3,3,2,2,2,2,2,1,1,2,2,1,1,1,3,3
10.17,558.17682,10.97885,12.852619999999998,12.567489999999998,13.33453,9.89746,10.14141,10.90567,8.54792,7.92896,8.57506,11.61328,12.13203,13.71967,60.00000000000001,11.0,7.0,6.06469,11.64465,8.99347,773.33333,20.0,25.0,25.0,0.0,6.0,6.33546,7.87142,9.27422,8.0267,200.0,74.99999999999999,5,1,1,1,2,3,1,1,1,1,2,2,1,2,1,2,2,2,1,1,3,1,1,1,3,3,2,2,2,2,2,1,1,2,2,1,1,1,2,2
10.17,418.4753380000001,8.55821,10.82106,8.33331,8.28542,10.57259,7.30132,8.428240000000002,8.54792,8.47905,8.14839,9.0796,8.46496,6.72098,60.00000000000001,11.0,7.0,6.06469,11.64465,8.99347,773.33333,20.0,25.0,25.0,0.0,6.0,6.33546,7.87142,9.27422,8.0267,200.0,74.99999999999999,5,1,1,1,2,3,1,1,1,1,2,2,1,2,1,2,2,2,1,1,3,1,1,1,3,3,2,2,2,2,2,1,1,2,2,1,1,1,5,5
10.000000000000002,515.2316619999999,12.60945,7.87932,8.33331,10.66007,10.98651,12.86202,9.399640000000002,9.91526,10.34719,8.78784,10.445390000000002,12.13203,8.88647,60.00000000000001,11.0,7.0,6.06469,11.64465,8.99347,773.33333,20.0,25.0,25.0,0.0,6.0,6.33546,7.87142,9.27422,8.0267,200.0,74.99999999999999,5,1,1,1,2,3,1,1,1,1,2,2,1,2,1,2,2,2,1,1,3,1,1,1,3,3,2,2,2,2,2,1,1,2,2,1,1,1,5,5
9.75,571.4655740000001,7.90958,6.93638,8.8384,7.440709999999999,11.50099,7.495559999999999,8.72693,9.77559,9.99175,9.88273,13.91988,12.13203,13.61538,60.00000000000001,11.0,7.0,6.06469,11.64465,8.99347,773.33333,20.0,25.0,25.0,0.0,6.0,6.33546,7.87142,9.27422,8.0267,200.0,74.99999999999999,5,1,1,1,2,3,1,1,1,1,2,2,1,2,1,2,2,2,1,1,3,1,1,1,3,3,2,2,2,2,2,1,1,2,2,1,1,1,0,0
9.75,527.8562279999999,8.34208,7.24879,8.8384,6.36679,9.89746,6.39342,9.0457,12.29825,11.68007,9.2165,10.445390000000002,7.91212,7.8339,60.00000000000001,11.0,7.0,6.06469,11.64465,8.99347,773.33333,20.0,25.0,25.0,0.0,6.0,6.33546,7.87142,9.27422,8.0267,200.0,74.99999999999999,5,1,1,1,2,3,1,1,1,1,2,2,1,2,1,2,2,2,1,1,3,1,1,1,3,3,2,2,2,2,2,1,1,2,2,1,1,1,5,5
9.75,504.0558260000001,7.68647,9.15299,7.90321,7.97409,9.89746,7.495559999999999,3.16631,9.60729,9.99175,10.87826,10.10135,12.13203,11.399,60.00000000000001,11.0,7.0,6.06469,11.64465,8.99347,773.33333,20.0,25.0,25.0,0.0,6.0,6.33546,7.87142,9.27422,8.0267,200.0,74.99999999999999,5,1,1,1,2,3,1,1,1,1,2,2,1,2,1,2,2,2,1,1,3,1,1,1,3,3,2,2,2,2,2,1,1,2,2,1,1,1,5,5
10.5,586.4315100000001,8.34208,6.93638,8.183980000000004,7.25705,9.60657,7.495559999999999,8.1368,8.54792,8.47905,6.78757,10.445390000000002,7.91212,8.45942,60.00000000000001,11.0,7.0,6.06469,11.64465,8.99347,773.33333,20.0,25.0,25.0,0.0,6.0,6.33546,7.87142,9.27422,8.0267,200.0,74.99999999999999,5,1,1,1,2,3,1,1,1,1,2,2,1,2,1,2,2,2,1,1,3,1,1,1,3,3,2,2,2,2,2,1,1,2,2,1,1,1,3,3
10.42,552.2321460000001,9.25019,9.15299,9.26414,10.66007,9.60657,10.14141,9.399640000000002,9.91526,9.99175,10.61066,10.445390000000002,12.13203,10.8815,60.00000000000001,11.0,7.0,6.06469,11.64465,8.99347,773.33333,20.0,25.0,25.0,0.0,6.0,6.33546,7.87142,9.27422,8.0267,200.0,74.99999999999999,6,1,1,1,2,3,1,1,1,1,2,2,1,2,1,2,2,2,1,1,3,1,1,1,3,3,2,2,2,2,2,1,1,2,2,1,1,1,0,0
10.25,570.5659579999999,10.12086,10.82106,8.92484,8.83577,10.21804,10.83607,13.45388,13.046469999999998,12.27791,9.43432,13.91988,12.13203,9.34052,60.00000000000001,11.0,7.0,6.06469,11.64465,8.99347,773.33333,20.0,25.0,25.0,0.0,6.0,6.33546,7.87142,9.27422,8.0267,200.0,74.99999999999999,5,1,1,1,2,3,1,1,1,1,2,2,1,2,1,2,2,2,1,1,3,1,1,1,3,3,2,2,2,2,2,1,1,2,2,1,1,1,0,0
10.17,624.885848,9.79644,8.23773,10.965,9.56347,9.89746,10.45984,9.8041,10.22238,9.65449,9.00134,10.445390000000002,7.91212,8.88647,60.00000000000001,11.0,7.0,6.06469,11.64465,8.99347,773.33333,20.0,25.0,25.0,0.0,6.0,6.33546,7.87142,9.27422,8.0267,200.0,74.99999999999999,6,1,1,1,2,3,1,1,1,1,2,2,1,2,1,2,2,2,1,1,3,1,1,1,3,3,2,2,2,2,2,1,1,2,2,1,1,1,3,3
10.17,630.2128220000001,8.55821,8.64972,9.26414,9.1701,10.21804,14.87956,11.76022,14.50919,13.04932,9.65595,9.422330000000002,6.80582,8.88647,60.00000000000001,11.0,7.0,6.06469,11.64465,8.99347,773.33333,20.0,25.0,25.0,0.0,6.0,6.33546,7.87142,9.27422,8.0267,200.0,74.99999999999999,5,1,1,1,2,3,1,1,1,1,2,2,1,2,1,2,2,2,1,1,3,1,1,1,3,3,2,2,2,2,2,1,1,2,2,1,1,1,4,4
10.17,481.773946,7.637139999999999,8.64972,9.4321,8.54449,9.78987,9.38515,7.19857,8.54792,6.714969999999999,8.78784,10.10135,12.13203,9.10865,60.00000000000001,11.0,7.0,6.06469,11.64465,8.99347,773.33333,20.0,25.0,25.0,0.0,6.0,6.33546,7.87142,9.27422,8.0267,200.0,74.99999999999999,6,1,1,1,2,3,1,1,1,1,2,2,1,2,1,2,2,2,1,1,3,1,1,1,3,3,2,2,2,2,2,1,1,2,2,1,1,1,5,5
10.08,598.707918,9.79644,7.24879,10.28695,8.54449,9.60657,8.22519,9.399640000000002,9.87112,10.44965,10.1163,11.18387,9.87412,8.67085,60.00000000000001,11.0,7.0,6.06469,11.64465,8.99347,773.33333,20.0,25.0,25.0,0.0,6.0,6.33546,7.87142,9.27422,8.0267,200.0,74.99999999999999,6,1,1,1,2,3,1,1,1,1,2,2,1,2,1,2,2,2,1,1,3,1,1,1,3,3,2,2,2,2,2,1,1,2,2,1,1,1,3,3
10.08,552.287282,8.55821,8.23773,8.183980000000004,8.54449,10.21804,8.04592,7.84162,8.08848,7.22491,7.264050000000001,10.10135,7.91212,8.45942,60.00000000000001,11.0,7.0,6.06469,11.64465,8.99347,773.33333,20.0,25.0,25.0,0.0,6.0,6.33546,7.87142,9.27422,8.0267,200.0,74.99999999999999,5,1,1,1,2,3,1,1,1,1,2,2,1,2,1,2,2,2,1,1,3,1,1,1,3,3,2,2,2,2,2,1,1,2,2,1,1,1,2,2
10.000000000000002,550.8772839999999,10.12086,8.23773,9.85265,9.56347,9.30655,9.61297,9.8041,9.33501,8.89752,11.16498,10.445390000000002,8.994789999999998,7.8339,60.00000000000001,11.0,7.0,6.06469,11.64465,8.99347,773.33333,20.0,25.0,25.0,0.0,6.0,6.33546,7.87142,9.27422,8.0267,200.0,74.99999999999999,5,1,1,1,2,3,1,1,1,1,2,2,1,2,1,2,2,2,1,1,3,1,1,1,3,3,2,2,2,2,2,1,1,2,2,1,1,1,5,5
9.92,620.8073019999999,9.00789,8.64972,9.85265,13.33453,10.57259,14.87956,11.76022,11.74392,11.17158,9.88273,10.801940000000002,7.35062,9.10865,60.00000000000001,11.0,7.0,6.06469,11.64465,8.99347,773.33333,20.0,25.0,25.0,0.0,6.0,6.33546,7.87142,9.27422,8.0267,200.0,74.99999999999999,5,1,1,1,2,3,1,1,1,1,2,2,1,2,1,2,2,2,1,1,3,1,1,1,3,3,2,2,2,2,2,1,1,2,2,1,1,1,3,3
10.58,479.15097600000007,7.90958,8.8246,12.43823,8.83577,9.89746,9.86291,6.42311,7.542070000000001,7.22491,4.16879,8.36153,4.99314,7.62363,60.00000000000001,11.0,7.0,6.06469,11.64465,8.99347,773.33333,20.0,25.0,25.0,0.0,6.0,6.33546,7.87142,9.27422,8.0267,200.0,74.99999999999999,5,1,1,1,2,3,1,1,1,1,2,2,1,2,1,2,2,2,1,1,3,1,1,1,3,3,2,2,2,2,2,1,1,2,2,1,1,1,5,5
10.58,641.985384,11.61875,12.852619999999998,12.567489999999998,10.66007,10.21804,10.45984,9.8041,9.91526,9.65449,9.65595,12.12899,10.83953,7.8339,60.00000000000001,6.0,2.0,6.71386,16.97388,11.79092,853.3333299999999,36.0,24.0,24.0,2.0,4.0,10.96267,10.40627,13.241339999999996,8.54995,325.92593,148.14815,6,1,1,1,2,2,1,1,1,1,2,2,1,1,1,1,2,1,2,2,1,2,1,1,1,1,1,1,2,1,2,1,1,4,4,1,1,1,4,4
10.58,541.56042,7.453760000000001,9.82079,10.965,7.63232,10.98651,9.38515,9.8041,13.046469999999998,13.04932,10.1163,11.61328,12.13203,8.2504,60.00000000000001,6.0,2.0,6.71386,16.97388,11.79092,853.3333299999999,36.0,24.0,24.0,2.0,4.0,10.96267,10.40627,13.241339999999996,8.54995,325.92593,148.14815,6,1,1,1,2,2,1,1,1,1,2,2,1,1,1,1,2,1,2,2,1,2,1,1,1,1,1,1,2,1,2,1,1,4,4,1,1,1,4,4
10.5,598.59472,8.34208,7.24879,7.37578,7.07874,5.92238,7.865749999999999,7.84162,10.89263,10.34719,7.029620000000001,10.801940000000002,10.83953,5.47972,60.00000000000001,6.0,2.0,6.71386,16.97388,11.79092,853.3333299999999,36.0,24.0,24.0,2.0,4.0,10.96267,10.40627,13.241339999999996,8.54995,325.92593,148.14815,6,1,1,1,2,2,1,1,1,1,2,2,1,1,1,1,2,1,2,2,1,2,1,1,1,1,1,1,2,1,2,1,1,4,4,1,1,1,4,4
10.5,558.470572,14.77909,5.88997,12.567489999999998,7.25705,9.89746,8.7748,10.28978,11.28642,10.72985,10.3576,10.445390000000002,10.10603,11.399,60.00000000000001,6.0,2.0,6.71386,16.97388,11.79092,853.3333299999999,36.0,24.0,24.0,2.0,4.0,10.96267,10.40627,13.241339999999996,8.54995,325.92593,148.14815,6,1,1,1,2,2,1,1,1,1,2,2,1,1,1,1,2,1,2,2,1,2,1,1,1,1,1,1,2,1,2,1,1,4,4,1,1,1,4,4
